ClienteID,NomeCliente,Sexo,Idade,FaixaEtaria,Cidade,Estado,Regiao,DataCadastro
2241,Cliente 2241,Feminino,44,35-44,Recife,PE,Nordeste,2022-09-05
2242,Cliente 2242,Feminino,23,18-24,Florianópolis,SC,Sul,2024-03-13
2243,Cliente 2243,Masculino,29,25-34,Porto Alegre,RS,Sul,2023-11-08
2244,Cliente 2244,Masculino,59,55+,Vitória,ES,Sudeste,2024-05-15
2245,Cliente 2245,Masculino,48,45-54,Joinville,SC,Sul,2024-10-26
2246,Cliente 2246,Masculino,32,25-34,Rio de Janeiro,RJ,Sudeste,2023-07-30
2247,Cliente 2247,Masculino,51,45-54,Belo Horizonte,MG,Sudeste,2024-12-18
2248,Cliente 2248,Feminino,18,18-24,Caxias do Sul,RS,Sul,2023-08-10
2249,Cliente 2249,Masculino,18,18-24,Palmas,TO,Norte,2025-02-20
2250,Cliente 2250,Feminino,44,35-44,São Paulo,SP,sudeste ,2024-07-29
2251,Cliente 2251,Masculino,44,35-44,Campinas,SP,Sudeste,2023-02-10
2252,Cliente 2252,Masculino,41,35-44,Santos,SP,Sudeste,2024-06-20
2253,Cliente 2253,Masculino,42,35-44,Maceió,AL,Nordeste,2021-08-04
2254,Cliente 2254,Feminino,45,45-54,Vitória,ES,Sudeste,2023-07-05
2255,Cliente 2255,Masculino,42,35-44,Vitória,ES,Sudeste,2025-05-07
2256,Cliente 2256,Feminino,33,25-34,Niterói,RJ,Sudeste,2021-12-29
2257,Cliente 2257,Masculino,38,35-44,Niterói,RJ,Sudeste,2024-07-21
2258,Cliente 2258,Feminino,31,25-34,Rio de Janeiro,RJ,Sudeste,2024-01-07
2259,Cliente 2259,Masculino,24,18-24,Londrina,PR,sul ,2023-08-02
2260,Cliente 2260,Masculino,45,45-54,Porto Alegre,RS,Sul,2021-09-15
2261,Cliente 2261,Masculino,33,25-34,Rio de Janeiro,RJ,Sudeste,2023-11-09
2262,Cliente 2262,Feminino,63,55+,Belém,PA,Norte,2023-01-19
2263,Cliente 2263,Feminino,51,45-54,Belo Horizonte,MG,Sudeste,2023-03-22
2264,Cliente 2264,Masculino,49,45-54,Vitória,ES,Sudeste,2023-05-10
2265,Cliente 2265,Feminino,47,45-54,Maceió,AL,nordeste ,2022-04-25
2266,Cliente 2266,Masculino,60,55+,Niterói,RJ,SUDESTE,2022-05-25
2267,Cliente 2267,Masculino,44,35-44,Salvador,BA,Nordeste,2024-04-01
2268,Cliente 2268,Masculino,49,45-54,Santos,SP,Sudeste,2021-06-02
2269,Cliente 2269,Feminino,32,25-34,Niterói,RJ,Sudeste,2021-05-24
2270,Cliente 2270,Feminino,37,35-44,Porto Alegre,RS,sul ,2021-06-01
2271,Cliente 2271,Masculino,31,25-34,Campo Grande,MS,Centro-Oeste,2021-12-05
2272,Cliente 2272,Não informado,47,45-54,Natal,RN,Nordeste,2024-07-22
2273,Cliente 2273,Feminino,51,45-54,Vitória,ES,Sudeste,2021-11-19
2274,Cliente 2274,Masculino,23,18-24,Caxias do Sul,RS,Sul,2022-10-18
2275,Cliente 2275,Feminino,25,25-34,Florianópolis,SC,Sul,2021-12-11
2276,Cliente 2276,Feminino,30,25-34,Maceió,AL,Nordeste,2024-09-24
2277,Cliente 2277,Feminino,75,55+,São Paulo,SP,Sudeste,2022-08-08
2278,Cliente 2278,Feminino,27,25-34,Recife,PE,Nordeste,2022-08-26
2279,Cliente 2279,Feminino,41,35-44,Vitória,ES,Sudeste,2025-05-30
2280,Cliente 2280,Não informado,49,45-54,São Paulo,SP,Sudeste,2024-09-04
2281,Cliente 2281,Masculino,58,55+,Niterói,RJ,Sudeste,2024-05-29
2282,Cliente 2282,Feminino,44,35-44,Recife,PE,Nordeste,2021-05-16
2283,Cliente 2283,Feminino,35,35-44,Natal,RN,Nordeste,2023-12-24
2284,Cliente 2284,Masculino,34,25-34,Vitória,ES,Sudeste,2025-04-13
2285,Cliente 2285,Não informado,42,35-44,Florianópolis,SC,Sul,2024-02-29
2286,Cliente 2286,Masculino,52,45-54,Palmas,TO,Norte,2021-03-10
2287,Cliente 2287,Masculino,47,45-54,Belo Horizonte,MG,Sudeste,2022-02-18
2288,Cliente 2288,Masculino,39,35-44,Santos,SP,Sudeste,2022-12-13
2289,Cliente 2289,Feminino,35,35-44,Natal,RN,Nordeste,2022-07-16
2290,Cliente 2290,Feminino,49,45-54,Cuiabá,MT,Centro-Oeste,2024-09-06
2291,Cliente 2291,Não informado,38,35-44,Porto Alegre,RS,Sul,2021-01-23
2292,Cliente 2292,Masculino,46,45-54,Belo Horizonte,MG,Sudeste,2024-12-20
2293,Cliente 2293,Feminino,24,18-24,Salvador,BA,Nordeste,2021-10-20
2294,Cliente 2294,Feminino,18,18-24,Santos,SP,Sudeste,2023-12-08
2295,Cliente 2295,Masculino,43,35-44,Florianópolis,SC,Sul,2021-05-28
2296,Cliente 2296,Feminino,37,35-44,Campinas,SP,Sudeste,2025-06-21
2297,Cliente 2297,Feminino,40,35-44,Manaus,AM,Norte,2021-03-31
2298,Cliente 2298,Masculino,35,35-44,Joinville,SC,Sul,2024-09-24
2299,Cliente 2299,Masculino,45,45-54,Recife,PE,Nordeste,2023-10-17
2300,Cliente 2300,Masculino,37,35-44,Santos,SP,Sudeste,2021-03-10
2301,Cliente 2301,Feminino,57,55+,Joinville,SC,Sul,2022-05-13
2302,Cliente 2302,Masculino,27,25-34,Fortaleza,CE,Nordeste,2022-02-20
2303,Cliente 2303,Masculino,40,35-44,Caxias do Sul,RS,Sul,2021-07-03
2304,Cliente 2304,Masculino,49,45-54,Campinas,SP,Sudeste,2025-02-26
2305,Cliente 2305,Feminino,28,25-34,Natal,RN,Nordeste,2024-03-18
2306,Cliente 2306,Feminino,20,18-24,Campinas,SP,Sudeste,2021-01-17
2307,Cliente 2307,Feminino,38,35-44,Campinas,SP,Sudeste,2025-06-30
2308,Cliente 2308,Feminino,32,25-34,Florianópolis,SC,Sul,2023-11-09
2309,Cliente 2309,Masculino,55,55+,Belo Horizonte,MG,Sudeste,2023-07-23
2310,Cliente 2310,Feminino,37,35-44,Niterói,RJ,Sudeste,2021-04-13
2311,Cliente 2311,Masculino,43,35-44,Londrina,PR,Sul,2023-11-20
2312,Cliente 2312,Masculino,44,35-44,Campinas,SP,Sudeste,2021-10-13
2313,Cliente 2313,Feminino,19,18-24,Salvador,BA,Nordeste,2022-02-11
2314,Cliente 2314,Feminino,31,25-34,Rio de Janeiro,RJ,Sudeste,2024-07-24
2315,Cliente 2315,Masculino,41,35-44,Campinas,SP,Sudeste,2021-09-02
2316,Cliente 2316,Feminino,36,35-44,Campinas,SP,Sudeste,2024-08-16
2317,Cliente 2317,Feminino,40,35-44,Cuiabá,MT,Centro-Oeste,2025-01-31
2318,Cliente 2318,Masculino,55,55+,Belém,PA,Norte,2021-08-28
2319,Cliente 2319,Feminino,41,35-44,Goiânia,GO,Centro-Oeste,2025-04-02
2320,Cliente 2320,Feminino,18,18-24,Santos,SP,Sudeste,2024-05-01
2321,Cliente 2321,Masculino,57,55+,Joinville,SC,Sul,2024-10-13
2322,Cliente 2322,Masculino,39,35-44,Cuiabá,MT,Centro-Oeste,2022-11-14
2323,Cliente 2323,Masculino,33,25-34,Porto Alegre,RS,Sul,2022-09-08
2324,Cliente 2324,Masculino,24,18-24,Brasília,DF,Centro-Oeste,2025-05-31
2325,Cliente 2325,Feminino,30,25-34,Rio de Janeiro,RJ,Sudeste,2024-02-12
2326,Cliente 2326,Masculino,33,25-34,Rio de Janeiro,RJ,Sudeste,2025-03-06
2327,Cliente 2327,Masculino,50,45-54,Caxias do Sul,RS,Sul,2024-06-17
2328,Cliente 2328,Feminino,68,55+,Campinas,SP,Sudeste,2022-10-22
2329,Cliente 2329,Masculino,44,35-44,Maceió,AL,Nordeste,2021-05-20
2330,Cliente 2330,Masculino,47,45-54,São Paulo,SP,Sudeste,2024-08-10
2331,Cliente 2331,Feminino,56,55+,Curitiba,PR,Sul,2022-03-22
2332,Cliente 2332,Masculino,70,55+,Goiânia,GO,Centro-Oeste,2025-02-06
2333,Cliente 2333,Masculino,33,25-34,Recife,PE,Nordeste,2022-12-18
2334,Cliente 2334,Masculino,18,18-24,Fortaleza,CE,Nordeste,2025-01-16
2335,Cliente 2335,Masculino,18,18-24,Campinas,SP,Sudeste,2021-04-03
2336,Cliente 2336,Feminino,35,35-44,Vitória,ES,Sudeste,2021-10-15
2337,Cliente 2337,Masculino,46,45-54,Santos,SP,Sudeste,2024-08-05
2338,Cliente 2338,Feminino,40,35-44,Niterói,RJ,Sudeste,2024-07-05
2339,Cliente 2339,Feminino,34,25-34,Niterói,RJ,Sudeste,2022-10-17
2340,Cliente 2340,Masculino,30,25-34,Recife,PE,Nordeste,2024-04-09
2341,Cliente 2341,Masculino,48,45-54,Vitória,ES,Sudeste,2024-12-17
2342,Cliente 2342,Feminino,32,25-34,Campinas,SP,Sudeste,2023-05-15
2343,Cliente 2343,Masculino,59,55+,Rio de Janeiro,RJ,Sudeste,2025-01-11
2344,Cliente 2344,Masculino,32,25-34,Joinville,SC,Sul,2023-08-16
2345,Cliente 2345,Feminino,60,55+,João Pessoa,PB,Nordeste,2024-09-16
2346,Cliente 2346,Masculino,45,45-54,Vitória,ES,Sudeste,2022-02-28
2347,Cliente 2347,Masculino,20,18-24,São Paulo,SP,Sudeste,2021-11-05
2348,Cliente 2348,Masculino,21,18-24,João Pessoa,PB,Nordeste,2023-06-21
2349,Cliente 2349,Feminino,37,35-44,Cuiabá,MT,Centro-Oeste,2021-02-16
2350,Cliente 2350,Feminino,61,55+,Natal,RN,Nordeste,2023-09-10
2351,Cliente 2351,Feminino,32,25-34,Campinas,SP,Sudeste,2022-07-15
2352,Cliente 2352,Feminino,26,25-34,Salvador,BA,Nordeste,2022-12-30
2353,Cliente 2353,Masculino,45,45-54,Manaus,AM,Norte,2021-11-24
2354,Cliente 2354,Feminino,51,45-54,Brasília,DF,Centro-Oeste,2022-12-29
2355,Cliente 2355,Feminino,18,18-24,Florianópolis,SC,sul ,2021-09-10
2356,Cliente 2356,Masculino,42,35-44,Vitória,ES,Sudeste,2021-06-01
2357,Cliente 2357,Feminino,19,18-24,Vitória,ES,Sudeste,2022-04-01
2358,Cliente 2358,Feminino,50,45-54,Palmas,TO,Norte,2024-02-25
2359,Cliente 2359,Masculino,34,25-34,Brasília,DF,Centro-Oeste,2022-07-31
2360,Cliente 2360,Masculino,58,55+,Londrina,PR,Sul,2024-03-02
2361,Cliente 2361,Masculino,35,35-44,Belo Horizonte,MG,Sudeste,2023-07-11
2362,Cliente 2362,Masculino,22,18-24,Belo Horizonte,MG,Sudeste,2023-11-25
2363,Cliente 2363,Feminino,56,55+,São Paulo,SP,Sudeste,2025-03-23
2364,Cliente 2364,Feminino,45,45-54,Belo Horizonte,MG,Sudeste,2024-01-03
2365,Cliente 2365,Feminino,25,25-34,Londrina,PR,Sul,2021-08-07
2366,Cliente 2366,Masculino,48,45-54,Campinas,SP,Sudeste,2021-07-25
2367,Cliente 2367,Masculino,39,35-44,Rio de Janeiro,RJ,Sudeste,2023-03-26
2368,Cliente 2368,Feminino,32,25-34,Niterói,RJ,Sudeste,2022-09-26
2369,Cliente 2369,Feminino,18,18-24,Rio de Janeiro,RJ,Sudeste,2024-04-17
2370,Cliente 2370,Feminino,27,25-34,Belo Horizonte,MG,Sudeste,2021-09-21
2371,Cliente 2371,Feminino,20,18-24,Santos,SP,Sudeste,2022-12-22
2372,Cliente 2372,Feminino,37,35-44,Campinas,SP,Sudeste,2022-11-21
2373,Cliente 2373,Feminino,54,45-54,Belo Horizonte,MG,Sudeste,2023-10-17
2374,Cliente 2374,Feminino,40,35-44,Fortaleza,CE,Nordeste,2021-11-16
2375,Cliente 2375,Feminino,18,18-24,Londrina,PR,Sul,2024-02-26
2376,Cliente 2376,Feminino,30,25-34,Fortaleza,CE,Nordeste,2023-04-04
2377,Cliente 2377,Feminino,46,45-54,Curitiba,PR,Sul,2022-12-08
2378,Cliente 2378,Feminino,36,35-44,Cuiabá,MT,Centro-Oeste,2022-09-29
2379,Cliente 2379,Masculino,45,45-54,Manaus,AM,Norte,2023-08-17
2380,Cliente 2380,Masculino,45,45-54,Niterói,RJ,Sudeste,2023-06-04
2381,Cliente 2381,Feminino,43,35-44,Fortaleza,CE,Nordeste,2021-08-24
2382,Cliente 2382,Feminino,58,55+,Brasília,DF,Centro-Oeste,2022-02-11
2383,Cliente 2383,Masculino,41,35-44,Recife,PE,Nordeste,2022-10-15
2384,Cliente 2384,Masculino,44,35-44,Campo Grande,MS,Centro-Oeste,2025-01-03
2385,Cliente 2385,Feminino,58,55+,Salvador,BA,Nordeste,2021-08-21
2386,Cliente 2386,Feminino,44,35-44,Brasília,DF,Centro-Oeste,2022-10-06
2387,Cliente 2387,Masculino,32,25-34,Santos,SP,sudeste ,2022-09-05
2388,Cliente 2388,Feminino,53,45-54,Santos,SP,Sudeste,2025-02-15
2389,Cliente 2389,Feminino,18,18-24,Maceió,AL,Nordeste,2025-01-18
2390,Cliente 2390,Masculino,40,35-44,Recife,PE,Nordeste,2022-08-28
2391,Cliente 2391,Masculino,24,18-24,Vitória,ES,Sudeste,2022-02-15
2392,Cliente 2392,Masculino,25,25-34,São Paulo,SP,Sudeste,2021-04-25
2393,Cliente 2393,Feminino,31,25-34,Campo Grande,MS,Centro-Oeste,2024-10-30
2394,Cliente 2394,Feminino,46,45-54,Florianópolis,SC,Sul,2021-06-27
2395,Cliente 2395,Feminino,31,25-34,Salvador,BA,Nordeste,2022-03-23
2396,Cliente 2396,Feminino,42,35-44,Brasília,DF,Centro-Oeste,2023-12-16
2397,Cliente 2397,Masculino,50,45-54,Salvador,BA,Nordeste,2022-11-28
2398,Cliente 2398,Masculino,18,18-24,Recife,PE,Nordeste,2021-05-31
2399,Cliente 2399,Feminino,21,18-24,Porto Alegre,RS,Sul,2022-11-06
2400,Cliente 2400,Feminino,30,25-34,Santos,SP,Sudeste,2021-02-06
2401,Cliente 2401,Masculino,54,45-54,Campinas,SP,SUDESTE,2024-06-26
2402,Cliente 2402,Feminino,18,18-24,Natal,RN,Nordeste,2024-01-08
2403,Cliente 2403,Feminino,35,35-44,Belém,PA,Norte,2021-02-04
2404,Cliente 2404,Feminino,62,55+,Belo Horizonte,MG,Sudeste,2021-02-06
2405,Cliente 2405,Masculino,67,55+,Joinville,SC,Sul,2021-10-02
2406,Cliente 2406,Masculino,57,55+,Rio de Janeiro,RJ,Sudeste,2021-12-28
2407,Cliente 2407,Masculino,49,45-54,Fortaleza,CE,Nordeste,2023-10-15
2408,Cliente 2408,Feminino,47,45-54,Campinas,SP,Sudeste,2023-02-10
2409,Cliente 2409,Masculino,50,45-54,Joinville,SC,Sul,2023-06-03
2410,Cliente 2410,Masculino,19,18-24,Campinas,SP,Sudeste,2023-01-19
2411,Cliente 2411,Masculino,18,18-24,Vitória,ES,Sudeste,2021-10-06
2412,Cliente 2412,Masculino,25,25-34,Santos,SP,Sudeste,2021-11-07
2413,Cliente 2413,Masculino,34,25-34,Niterói,RJ,Sudeste,2023-02-20
2414,Cliente 2414,Feminino,38,35-44,Salvador,BA,Nordeste,2024-10-22
2415,Cliente 2415,Masculino,24,18-24,Belo Horizonte,MG,Sudeste,2023-05-02
2416,Cliente 2416,Feminino,56,55+,Recife,PE,Nordeste,2024-11-21
2417,Cliente 2417,Masculino,48,45-54,Vitória,ES,Sudeste,2024-12-13
2418,Cliente 2418,Masculino,52,45-54,Brasília,DF,Centro-Oeste,2021-01-07
2419,Cliente 2419,Feminino,24,18-24,Santos,SP,Sudeste,2025-01-23
2420,Cliente 2420,Masculino,38,35-44,Belo Horizonte,MG,Sudeste,2024-11-04
2421,Cliente 2421,Masculino,39,35-44,Florianópolis,SC,Sul,2024-10-08
2422,Cliente 2422,Feminino,29,25-34,Santos,SP,Sudeste,2022-09-25
2423,Cliente 2423,Feminino,26,25-34,Campo Grande,MS,Centro-Oeste,2023-05-14
2424,Cliente 2424,Feminino,38,35-44,São Paulo,SP,Sudeste,2023-07-09
2425,Cliente 2425,Feminino,32,25-34,Florianópolis,SC,Sul,2023-02-14
2426,Cliente 2426,Masculino,32,25-34,Santos,SP,Sudeste,2022-04-05
2427,Cliente 2427,Masculino,49,45-54,Natal,RN,Nordeste,2022-05-24
2428,Cliente 2428,Masculino,34,25-34,São Paulo,SP,Sudeste,2021-11-17
2429,Cliente 2429,Feminino,51,45-54,São Paulo,SP,Sudeste,2024-07-06
2430,Cliente 2430,Feminino,26,25-34,Natal,RN,Nordeste,2022-06-12
2431,Cliente 2431,Feminino,38,35-44,Caxias do Sul,RS,Sul,2024-09-16
2432,Cliente 2432,Feminino,27,25-34,Santos,SP,Sudeste,2021-01-27
2433,Cliente 2433,Masculino,35,35-44,Rio de Janeiro,RJ,Sudeste,2025-06-21
2434,Cliente 2434,Masculino,23,18-24,Vitória,ES,Sudeste,2024-08-20
2435,Cliente 2435,Masculino,28,25-34,Belo Horizonte,MG,Sudeste,2024-01-11
2436,Cliente 2436,Feminino,40,35-44,Goiânia,GO,Centro-Oeste,2023-06-19
2437,Cliente 2437,Não informado,49,45-54,Caxias do Sul,RS,Sul,2023-02-28
2438,Cliente 2438,Masculino,41,35-44,Campo Grande,MS,Centro-Oeste,2023-09-28
2439,Cliente 2439,Feminino,34,25-34,Belo Horizonte,MG,Sudeste,2024-04-22
2440,Cliente 2440,Masculino,46,45-54,Porto Alegre,RS,Sul,2024-03-01
2441,Cliente 2441,Masculino,38,35-44,Brasília,DF,Centro-Oeste,2022-09-26
2442,Cliente 2442,Não informado,31,25-34,Vitória,ES,Sudeste,2021-04-08
2443,Cliente 2443,Feminino,39,35-44,Joinville,SC,Sul,2022-01-09
2444,Cliente 2444,Feminino,64,55+,Joinville,SC,Sul,2022-04-26
2445,Cliente 2445,Feminino,30,25-34,Maceió,AL,Nordeste,2021-08-23
2446,Cliente 2446,Masculino,51,45-54,Rio de Janeiro,RJ,Sudeste,2024-04-18
2447,Cliente 2447,Feminino,34,25-34,Belo Horizonte,MG,Sudeste,2024-03-25
2448,Cliente 2448,Feminino,18,18-24,Niterói,RJ,Sudeste,2022-08-04
2449,Cliente 2449,Feminino,58,55+,Rio de Janeiro,RJ,Sudeste,2025-04-28
2450,Cliente 2450,Masculino,51,45-54,Rio de Janeiro,RJ,Sudeste,2024-10-07
2451,Cliente 2451,Masculino,33,25-34,Niterói,RJ,Sudeste,2024-01-14
2452,Cliente 2452,Masculino,26,25-34,Rio de Janeiro,RJ,Sudeste,2024-12-28
2453,Cliente 2453,Feminino,42,35-44,Rio de Janeiro,RJ,Sudeste,2022-08-22
2454,Cliente 2454,Masculino,48,45-54,João Pessoa,PB,Nordeste,2025-01-16
2455,Cliente 2455,Feminino,33,25-34,Belo Horizonte,MG,Sudeste,2021-08-02
2456,Cliente 2456,Feminino,57,55+,Natal,RN,Nordeste,2024-10-28
2457,Cliente 2457,Masculino,40,35-44,Campo Grande,MS,Centro-Oeste,2024-07-23
2458,Cliente 2458,Masculino,25,25-34,Belo Horizonte,MG,Sudeste,2022-05-16
2459,Cliente 2459,Masculino,48,45-54,Manaus,AM,Norte,2025-04-19
2460,Cliente 2460,Masculino,49,45-54,Vitória,ES,Sudeste,2024-05-27
2461,Cliente 2461,Feminino,32,25-34,Niterói,RJ,Sudeste,2023-02-23
2462,Cliente 2462,Masculino,46,45-54,Cuiabá,MT,Centro-Oeste,2023-08-07
2463,Cliente 2463,Masculino,24,18-24,Niterói,RJ,Sudeste,2021-02-14
2464,Cliente 2464,Feminino,29,25-34,Cuiabá,MT,Centro-Oeste,2022-06-19
2465,Cliente 2465,Não informado,34,25-34,Salvador,BA,Nordeste,2022-06-03
2466,Cliente 2466,Masculino,40,35-44,Fortaleza,CE,Nordeste,2021-09-12
2467,Cliente 2467,Masculino,52,45-54,Cuiabá,MT,Centro-Oeste,2023-09-10
2468,Cliente 2468,Feminino,44,35-44,Curitiba,PR,Sul,2023-04-15
2469,Cliente 2469,Masculino,45,45-54,Cuiabá,MT,Centro-Oeste,2023-11-11
2470,Cliente 2470,Feminino,41,35-44,São Paulo,SP,Sudeste,2021-05-01
2471,Cliente 2471,Masculino,41,35-44,Maceió,AL,Nordeste,2022-08-19
2472,Cliente 2472,Feminino,40,35-44,Florianópolis,SC,Sul,2022-10-26
2473,Cliente 2473,Masculino,40,35-44,Caxias do Sul,RS,Sul,2021-01-04
2474,Cliente 2474,Masculino,29,25-34,São Paulo,SP,Sudeste,2021-10-06
2475,Cliente 2475,Feminino,42,35-44,Rio de Janeiro,RJ,Sudeste,2021-06-30
2476,Cliente 2476,Masculino,39,35-44,Rio de Janeiro,RJ,Sudeste,2021-06-15
2477,Cliente 2477,Masculino,53,45-54,Londrina,PR,Sul,2022-11-01
2478,Cliente 2478,Masculino,18,18-24,Santos,SP,Sudeste,2023-07-30
2479,Cliente 2479,Masculino,33,25-34,Londrina,PR,Sul,2025-05-12
2480,Cliente 2480,Masculino,25,25-34,Rio de Janeiro,RJ,Sudeste,2024-05-17
2481,Cliente 2481,Masculino,39,35-44,Brasília,DF,Centro-Oeste,2021-05-20
2482,Cliente 2482,Feminino,36,35-44,Porto Alegre,RS,Sul,2021-02-26
2483,Cliente 2483,Feminino,53,45-54,Palmas,TO,Norte,2025-04-21
2484,Cliente 2484,Masculino,60,55+,Fortaleza,CE,Nordeste,2021-08-01
2485,Cliente 2485,Feminino,32,25-34,Belo Horizonte,MG,Sudeste,2023-02-01
2486,Cliente 2486,Feminino,32,25-34,Campo Grande,MS,Centro-Oeste,2024-01-04
2487,Cliente 2487,Feminino,25,25-34,Campinas,SP,Sudeste,2024-09-09
2488,Cliente 2488,Feminino,49,45-54,Salvador,BA,Nordeste,2023-09-08
2489,Cliente 2489,Feminino,45,45-54,Campinas,SP,Sudeste,2025-01-17
2490,Cliente 2490,Feminino,40,35-44,Santos,SP,Sudeste,2022-03-19
2491,Cliente 2491,Masculino,37,35-44,Manaus,AM,Norte,2022-02-22
2492,Cliente 2492,Feminino,31,25-34,Maceió,AL,Nordeste,2022-12-02
2493,Cliente 2493,Não informado,35,35-44,Goiânia,GO,Centro-Oeste,2023-08-23
2494,Cliente 2494,Masculino,45,45-54,Niterói,RJ,Sudeste,2024-02-27
2495,Cliente 2495,Feminino,42,35-44,Vitória,ES,sudeste ,2021-08-01
2496,Cliente 2496,Masculino,34,25-34,João Pessoa,PB,Nordeste,2021-10-02
2497,Cliente 2497,Feminino,23,18-24,Salvador,BA,Nordeste,2023-12-14
2498,Cliente 2498,Masculino,47,45-54,Joinville,SC,Sul,2021-08-04
2499,Cliente 2499,Feminino,45,45-54,Santos,SP,Sudeste,2022-09-30
2500,Cliente 2500,Feminino,48,45-54,Curitiba,PR,Sul,2024-02-07
